ID,Name,Sex,AGE_15_20,AGE_20_25,AGE_25_30,AGE_30_35,AGE_35_40,AGE_40_and_above,Height_Below_200,Height_Above_200,Weight_50_75,Weight_75_100,Weight_above_100,Medal
3137,"Predrag ""Peja"" Stojakovi",1,0,1,0,0,0,0,0,1,0,0,1,0
3138,Pawe Stanisaw Stok,1,0,1,0,0,0,0,1,0,0,1,0,0
3139,Saulius tombergas,1,0,1,0,0,0,0,0,1,0,1,0,1
3140,Saulius tombergas,1,0,0,1,0,0,0,0,1,0,1,0,1
3141,Saulius tombergas,1,0,0,1,0,0,0,0,1,0,1,0,0
3142,Amar'e Carsares Stoudemire,1,0,1,0,0,0,0,1,0,0,0,1,1
3143,Mariya Stoyanova,0,0,0,1,0,0,0,1,0,1,0,0,1
3144,Penka Stoyanova,0,0,0,1,0,0,0,1,0,1,0,0,1
3145,Penka Stoyanova,0,0,0,1,0,0,0,1,0,1,0,0,2
3146,Stefan Stoykov,1,0,1,0,0,0,0,1,0,0,1,0,0
3147,"Sheila Strike (-Bolla, -Smith)",0,0,1,0,0,0,0,1,0,1,0,0,0
3148,George William Stulac,1,0,1,0,0,0,0,1,0,1,0,0,0
3149,George William Stulac,1,0,0,1,0,0,0,1,0,1,0,0,0
3150,Joseph Stulac,1,0,0,1,0,0,0,1,0,0,1,0,0
3151,Antnio Salvador Sucar,1,0,1,0,0,0,0,1,0,0,1,0,1
3152,Antnio Salvador Sucar,1,0,1,0,0,0,0,1,0,0,1,0,1
3153,Antnio Salvador Sucar,1,0,0,1,0,0,0,1,0,0,1,0,0
3154,Taimara Suero Coronado,0,1,0,0,0,0,0,1,0,1,0,0,0
3155,Katsuhiko Sugita,1,0,0,1,0,0,0,1,0,0,1,0,0
3156,Takeo Sugiyama,1,0,1,0,0,0,0,1,0,1,0,0,0
3157,Takeo Sugiyama,1,0,0,1,0,0,0,1,0,1,0,0,0
3158,Sui Feifei,0,0,1,0,0,0,0,1,0,1,0,0,0
3159,Sui Feifei,0,0,0,1,0,0,0,1,0,1,0,0,0
3160,Sui Ran,1,0,1,0,0,0,0,1,0,0,1,0,0
3161,Edita ujanov,0,0,1,0,0,0,0,1,0,1,0,0,0
3162,Slavica uka,0,0,1,0,0,0,0,1,0,1,0,0,0
3163,Dmitry Vladimirovich Sukharev,1,0,0,0,1,0,0,0,1,0,0,1,0
3164,Olga Leonidovna Sukharnova,0,0,1,0,0,0,0,1,0,0,1,0,3
3165,Olga Leonidovna Sukharnova,0,0,1,0,0,0,0,1,0,0,1,0,3
3166,"Andrew Derek ""Drew"" Sullivan",1,0,0,0,1,0,0,0,1,0,1,0,0
3167,Laura Ann Summerton-Hodges,0,1,0,0,0,0,0,1,0,0,1,0,2
3168,Laura Ann Summerton-Hodges,0,0,1,0,0,0,0,1,0,0,1,0,2
3169,Laura Ann Summerton-Hodges,0,0,0,1,0,0,0,1,0,0,1,0,1
3170,Laura Ann Summerton-Hodges,0,0,0,0,1,0,0,1,0,0,1,0,0
3171,Irina Vladimirovna Sumnikova (Sviridenko-),0,0,1,0,0,0,0,1,0,1,0,0,1
3172,Irina Vladimirovna Sumnikova (Sviridenko-),0,0,0,1,0,0,0,1,0,1,0,0,3
3173,Irina Vladimirovna Sumnikova (Sviridenko-),0,0,0,0,1,0,0,1,0,1,0,0,0
3174,Irina Vladimirovna Sumnikova (Sviridenko-),0,0,0,0,1,0,0,1,0,1,0,0,0
3175,Sun Fengwu,1,0,1,0,0,0,0,1,0,0,1,0,0
3176,Sun Fengwu,1,0,0,1,0,0,0,1,0,0,1,0,0
3177,Sun Fengwu,1,0,0,1,0,0,0,1,0,0,1,0,0
3178,Sun Jun,1,0,1,0,0,0,0,1,0,0,1,0,0
3179,Sun Jun,1,0,0,1,0,0,0,1,0,0,1,0,0
3180,Sun Jun,1,0,0,1,0,0,0,1,0,0,1,0,0
3181,Sun Mengran,0,0,1,0,0,0,0,1,0,0,1,0,0
3182,Sun Mengxin,0,0,1,0,0,0,0,1,0,0,1,0,0
3183,Sun Yue,1,0,1,0,0,0,0,0,1,0,1,0,0
3184,Sun Yue,1,0,0,1,0,0,0,0,1,0,1,0,0
3185,Ivan Sunara,1,0,1,0,0,0,0,0,1,0,1,0,1
3186,"Tamara Kim ""Tammy"" Sutton-Brown",0,0,1,0,0,0,0,1,0,0,1,0,0
3187,Nataliya Svinukhova,0,0,1,0,0,0,0,1,0,0,1,0,0
3188,Miloslava Svobodov,0,0,1,0,0,0,0,1,0,0,1,0,0
3189,Duane Alexander Swanson,1,0,1,0,0,0,0,1,0,0,1,0,3
3190,Sylvia Sweeney,0,1,0,0,0,0,0,1,0,1,0,0,0
3191,Sylvia Sweeney,0,0,0,1,0,0,0,1,0,1,0,0,0
3192,Dariusz wierczewski,1,0,1,0,0,0,0,1,0,0,1,0,0
3193,Sheryl Denice Swoopes,0,0,1,0,0,0,0,1,0,1,0,0,3
3194,Sheryl Denice Swoopes,0,0,0,1,0,0,0,1,0,1,0,0,3
3195,Sheryl Denice Swoopes,0,0,0,0,1,0,0,1,0,1,0,0,3
3196,Jeffrey Shawn Swords,1,0,0,1,0,0,0,1,0,0,1,0,0
3197,Mame-Marie Sy-Diop,0,0,0,0,1,0,0,1,0,0,1,0,0
3198,"Michael Joseph ""Mike"" Sylvester",1,0,0,1,0,0,0,1,0,0,1,0,2
3199,Erzsbet Szentesi (Lszl-),0,0,0,1,0,0,0,0,1,0,1,0,0
3200,Edward Szostak,1,0,1,0,0,0,0,1,0,0,1,0,0
3201,Katalin Szuchy,0,0,0,1,0,0,0,1,0,1,0,0,0
3202,Krystyna Szymaska-Lara,0,0,0,1,0,0,0,1,0,1,0,0,0
3203,an Tabak,1,0,1,0,0,0,0,0,1,0,0,1,2
3204,an Tabak,1,0,0,1,0,0,0,0,1,0,0,1,0
3205,Masami Tachikawa,0,0,1,0,0,0,0,1,0,1,0,0,0
3206,Maki Takada,0,0,0,1,0,0,0,1,0,0,1,0,0
3207,Stephanie Talbot,0,0,1,0,0,0,0,1,0,0,1,0,0
3208,Modou Tall,1,0,0,1,0,0,0,1,0,0,1,0,0
3209,Zane Teilane-Tamane,0,0,1,0,0,0,0,1,0,0,1,0,0
3210,Masatomo Taniguchi,1,0,0,1,0,0,0,1,0,0,1,0,0
3211,Sergey Nikolayevich Tarakanov,1,0,1,0,0,0,0,0,1,0,1,0,1
3212,Sergey Nikolayevich Tarakanov,1,0,0,1,0,0,0,0,1,0,1,0,3
3213,Aleksandra Yevgenyevna Tarasova,0,0,0,1,0,0,0,1,0,1,0,0,0
3214,Ieva Tre,0,0,0,0,1,0,0,1,0,1,0,0,0
3215,Dragan Tarla,1,0,0,1,0,0,0,0,1,0,0,1,0
3216,Atalanti Maria Tasouli,0,0,0,1,0,0,0,1,0,1,0,0,0
3217,Alisha Tatham,0,0,1,0,0,0,0,1,0,1,0,0,0
3218,Tamara T. Tatham,0,0,0,1,0,0,0,1,0,0,1,0,0
3219,Tamara T. Tatham,0,0,0,1,0,0,0,1,0,0,1,0,0
3220,Diana Lurena Taurasi,0,0,1,0,0,0,0,1,0,1,0,0,3
3221,Diana Lurena Taurasi,0,0,0,1,0,0,0,1,0,1,0,0,3
3222,Diana Lurena Taurasi,0,0,0,1,0,0,0,1,0,1,0,0,3
3223,Diana Lurena Taurasi,0,0,0,0,1,0,0,1,0,1,0,0,3
3224,Torbjrn Ingemar Taxn,1,0,0,1,0,0,0,1,0,0,1,0,0
3225,Larry James Taylor Junior,1,0,0,0,1,0,0,1,0,0,1,0,0
3226,"Penelope Jane ""Penny"" Taylor (-Gil-)",0,0,1,0,0,0,0,1,0,1,0,0,2
3227,"Penelope Jane ""Penny"" Taylor (-Gil-)",0,0,0,1,0,0,0,1,0,1,0,0,2
3228,"Penelope Jane ""Penny"" Taylor (-Gil-)",0,0,0,0,1,0,0,1,0,1,0,0,0
3229,Gyrgy Telegdy,1,0,1,0,0,0,0,1,0,0,1,0,0
3230,Ott Temesvri,1,0,1,0,0,0,0,1,0,0,1,0,0
3231,Milo Teodosi,1,0,0,1,0,0,0,1,0,0,1,0,2
3232,Jaroslav Tetiva,1,0,0,1,0,0,0,1,0,0,1,0,0
3233,Sayed Tewfik El-Sayed,1,0,0,1,0,0,0,1,0,1,0,0,0
3234,Assane Thiam,1,0,1,0,0,0,0,1,0,0,1,0,0
3235,Oumoul Khairy Thiam,0,0,0,1,0,0,0,1,0,1,0,0,0
3236,Norbert Thimm,1,0,1,0,0,0,0,0,1,0,1,0,0
3237,Pierre Michel Louis Thiolon,1,0,1,0,0,0,0,1,0,0,1,0,2
3238,Misty Paige Thomas,0,1,0,0,0,0,0,1,0,1,0,0,0
3239,Camille Marie Thompson,0,0,1,0,0,0,0,1,0,0,1,0,0
3240,Klay Alexander Thompson,1,0,0,1,0,0,0,1,0,0,1,0,3
3241,Tina Marie Thompson,0,0,0,1,0,0,0,1,0,0,1,0,3
3242,Tina Marie Thompson,0,0,0,0,1,0,0,1,0,0,1,0,3
3243,Shona Louise Thorburn,0,0,0,1,0,0,0,1,0,1,0,0,0
3244,Shona Louise Thorburn,0,0,0,0,1,0,0,1,0,1,0,0,0
3245,"James ""Jimmy"" Thordsen Lasvitt",1,0,1,0,0,0,0,1,0,0,1,0,0
3246,"James ""Jimmy"" Thordsen Lasvitt",1,0,0,1,0,0,0,1,0,0,1,0,0
3247,Valery Alekseyevich Tikhonenko,1,0,1,0,0,0,0,0,1,0,0,1,3
3248,Valery Alekseyevich Tikhonenko,1,0,0,1,0,0,0,0,1,0,0,1,0
3249,Karl Tilleman,1,0,1,0,0,0,0,1,0,0,1,0,0
3250,Karl Tilleman,1,0,0,1,0,0,0,1,0,0,1,0,0
3251,Kim Tillie,1,0,0,1,0,0,0,0,1,0,0,1,0
3252,Attila Timr-Geng,1,0,1,0,0,0,0,1,0,0,1,0,0
3253,Istvn Timr-Geng,1,0,1,0,0,0,0,1,0,0,1,0,0
3254,Mindaugas Timinskas,1,0,0,1,0,0,0,1,0,0,1,0,1
3255,Michele Margaret Timms,0,0,1,0,0,0,0,1,0,1,0,0,0
3256,Michele Margaret Timms,0,0,0,0,1,0,0,1,0,1,0,0,1
3257,Michele Margaret Timms,0,0,0,0,1,0,0,1,0,1,0,0,2
3258,Jody Hinemoa Tini (Cameron-),0,0,0,1,0,0,0,1,0,1,0,0,0
3259,Fernando Tiscareo Gonzlez,1,0,1,0,0,0,0,1,0,0,1,0,0
3260,Wayman Lawrence Tisdale,1,1,0,0,0,0,0,0,1,0,0,1,3
3261,Alvaro Tito Moreno,1,0,1,0,0,0,0,1,0,0,1,0,0
3262,Volodymyr Petrovych Tkachenko,1,1,0,0,0,0,0,0,1,0,0,1,1
3263,Volodymyr Petrovych Tkachenko,1,0,1,0,0,0,0,0,1,0,0,1,1
3264,Ramu Tokashiki,0,0,1,0,0,0,0,1,0,0,1,0,0
3265,Sol Tolchinsky,1,1,0,0,0,0,0,1,0,0,1,0,0
3266,"Elias B. Tolentino, Jr.",1,0,1,0,0,0,0,1,0,0,1,0,0
3267,"Philip ""Phil"" Tollestrup",1,0,0,1,0,0,0,1,0,0,1,0,0
3268,Marianna Tolo,0,0,0,1,0,0,0,1,0,0,1,0,0
3269,Lusa Macuto Toms,0,0,0,1,0,0,0,1,0,0,1,0,0
3270,Marko Tomas,1,0,1,0,0,0,0,0,1,0,1,0,0
3271,Bohumil Tomek,1,0,1,0,0,0,0,1,0,0,1,0,0
3272,Dejan Tomaevi,1,0,1,0,0,0,0,0,1,0,0,1,2
3273,Dejan Tomaevi,1,0,0,1,0,0,0,0,1,0,0,1,0
3274,Dejan Tomaevi,1,0,0,0,1,0,0,0,1,0,0,1,0
3275,"Raymond John ""Ray"" Tomlinson",1,0,1,0,0,0,0,1,0,0,1,0,0
3276,"Raymond John ""Ray"" Tomlinson",1,0,0,1,0,0,0,1,0,0,1,0,0
3277,"Ronald Paul ""Ron"" Tomsic",1,0,1,0,0,0,0,1,0,0,1,0,3
3278,Priit Tomson,1,0,1,0,0,0,0,1,0,0,1,0,1
3279,"Antnio Jos ""Tonico"" Nogueira Santana",1,0,1,0,0,0,0,0,1,0,0,1,0
3280,Marija Tonkovi (-Pavievi),0,1,0,0,0,0,0,1,0,1,0,0,1
3281,Dominique Tonnerre,0,0,0,1,0,0,0,1,0,0,1,0,0
3282,Milenko Topi,1,0,0,1,0,0,0,0,1,0,0,1,2
3283,Yelena Andonisovna Tornikidu,0,0,0,1,0,0,0,1,0,1,0,0,3
3284,Alba Torrens Salom,0,1,0,0,0,0,0,1,0,0,1,0,0
3285,Alba Torrens Salom,0,0,0,1,0,0,0,1,0,0,1,0,2
3286,Caio Aparecido da Silveira Torres,1,0,1,0,0,0,0,0,1,0,0,1,0
3287,"George ""Georgie"" Torres Dougherty",1,0,0,0,0,1,0,1,0,0,1,0,0
3288,Guillermo Torres,1,0,1,0,0,0,0,1,0,0,1,0,0
3289,Oumou Kalsoum Tour,0,0,0,1,0,0,0,1,0,0,1,0,0
3290,"Robert Frederick ""Bob"" Town",1,0,0,1,0,0,0,1,0,0,1,0,0
3291,Wodzimierz Bonifacy Trams,1,0,1,0,0,0,0,1,0,0,1,0,0
3292,Ali Traore,1,0,0,1,0,0,0,0,1,0,0,1,0
3293,Astou Traor,0,0,0,0,1,0,0,1,0,1,0,0,0
3294,Aya Traor,0,0,0,0,1,0,0,1,0,1,0,0,0
3295,Boubacar Traor,1,0,1,0,0,0,0,1,0,1,0,0,0
3296,Boubacar Traor,1,0,1,0,0,0,0,1,0,1,0,0,0
3297,Carmelo Travieso Pea,1,0,1,0,0,0,0,1,0,0,1,0,0
3298,Aleksandr Konstantinovich Travin,1,0,0,1,0,0,0,1,0,0,1,0,2
3299,"Howard James ""Jay"" Triano",1,0,1,0,0,0,0,1,0,0,1,0,0
3300,"Howard James ""Jay"" Triano",1,0,0,1,0,0,0,1,0,0,1,0,0
3301,Nataliya Vladimirovna Trofimova,0,0,0,1,0,0,0,1,0,1,0,0,0
3302,Tatyana Vladimirovna Troina,0,0,0,1,0,0,0,1,0,0,1,0,0
3303,Tatyana Vladimirovna Troina,0,0,0,0,1,0,0,1,0,0,1,0,0
3304,Honorato Trosso,1,0,0,1,0,0,0,1,0,0,1,0,0
3305,Elbieta Trzeniewska (Nowak-),0,0,0,1,0,0,0,1,0,0,1,0,0
3306,"Konstantinos ""Kostas"" Tsartsaris",1,0,1,0,0,0,0,0,1,0,1,0,0
3307,"Konstantinos ""Kostas"" Tsartsaris",1,0,0,1,0,0,0,0,1,0,1,0,0
3308,Polina Tsekova,0,1,0,0,0,0,0,1,0,0,1,0,0
3309,Muenetanda Mamissa Tshijuka,0,0,1,0,0,0,0,1,0,1,0,0,0
3310,Katsuji Tsunoda,1,0,1,0,0,0,0,1,0,0,1,0,0
3311,Khristo Tsvetkov,1,0,0,1,0,0,0,1,0,0,1,0,0
3312,Michael Tucker,1,0,1,0,0,0,0,1,0,0,1,0,0
3313,Michael Tucker,1,0,1,0,0,0,0,1,0,0,1,0,0
3314,Giuseppina Tufano,0,0,0,1,0,0,0,0,1,0,1,0,0
3315,Giuseppina Tufano,0,0,0,0,1,0,0,0,1,0,1,0,0
3316,Esmeral Tunluer,0,0,0,0,1,0,0,1,0,1,0,0,0
3317,Vitalija Tuomait,0,0,1,0,0,0,0,1,0,0,1,0,1
3318,"David ""Dave"" Turcotte",1,0,1,0,0,0,0,1,0,0,1,0,0
3319,Ronny Turiaf,1,0,0,1,0,0,0,0,1,0,0,1,0
3320,"Jeffrey Stephen ""Jeff"" Turner",1,0,1,0,0,0,0,0,1,0,0,1,3
3321,Carol Turney (-Loos),0,0,1,0,0,0,0,1,0,1,0,0,0
3322,Rato Tvrdi,1,0,0,1,0,0,0,1,0,0,1,0,0
3323,U Geun-Gyeong,0,0,0,1,0,0,0,1,0,1,0,0,0
3324,Benjamim Joo Ucuahamba,1,0,0,1,0,0,0,1,0,0,1,0,0
3325,Benjamim Joo Ucuahamba,1,0,0,0,1,0,0,1,0,0,1,0,0
3326,M'fon Sunday Udoka,0,0,0,1,0,0,0,1,0,0,1,0,0
3327,Ejike Christopher Ugboaja,1,0,0,1,0,0,0,0,1,0,0,1,0
3328,Vladimer Ugrekhelidze,1,0,1,0,0,0,0,1,0,1,0,0,2
3329,Helmut Uhlig,1,0,0,1,0,0,0,1,0,1,0,0,0
3330,Michaela Uhrov,0,0,1,0,0,0,0,1,0,1,0,0,0
3331,Michaela Uhrov,0,0,0,1,0,0,0,1,0,1,0,0,0
3332,Roko-Leni Uki,1,0,1,0,0,0,0,1,0,0,1,0,0
3333,Roko-Leni Uki,1,0,0,0,1,0,0,1,0,0,1,0,0
3334,Edgaras Ulanovas,1,0,1,0,0,0,0,1,0,0,1,0,0
3335,Michael Daniel Chukwuma  Umeh,1,0,0,0,1,0,0,1,0,0,1,0,0
3336,Itoro Umoh (-Coleman),0,0,0,1,0,0,0,1,0,0,1,0,0
3337,Gran Magnus Unger,1,0,1,0,0,0,0,1,0,0,1,0,0
3338,Alejandro Urgells Guibot,1,0,1,0,0,0,0,1,0,0,1,0,1
3339,Alejandro Urgells Guibot,1,0,1,0,0,0,0,1,0,0,1,0,0
3340,Alejandro Urgells Guibot,1,0,0,1,0,0,0,1,0,0,1,0,0
3341,Marija Uzelac,0,0,0,1,0,0,0,1,0,0,1,0,0
3342,"Benjamin Chukwukelo ""Ben"" Uzoh",1,0,0,1,0,0,0,1,0,0,1,0,0
3343,Ede Vadszi (Viboch-),1,0,1,0,0,0,0,1,0,1,0,0,0
3344,Rytis Vaivila,1,0,1,0,0,0,0,1,0,0,1,0,1
3345,Jonas Valaninas,1,1,0,0,0,0,0,0,1,0,0,1,0
3346,Jonas Valaninas,1,0,1,0,0,0,0,0,1,0,0,1,0
3347,Amaya Valdemoro Madariaga,0,0,0,1,0,0,0,1,0,0,1,0,0
3348,Amaya Valdemoro Madariaga,0,0,0,0,1,0,0,1,0,0,1,0,0
3349,Csar Valds Lpez,1,0,0,1,0,0,0,1,0,0,1,0,0
3350,Maigonis Valdmanis,1,1,0,0,0,0,0,1,0,1,0,0,2
3351,Maigonis Valdmanis,1,0,1,0,0,0,0,1,0,1,0,0,2
3352,Maigonis Valdmanis,1,0,0,1,0,0,0,1,0,1,0,0,2
3353,Manuel Valerio,1,0,1,0,0,0,0,1,0,0,1,0,0
3354,Rafael Valle Gonzlez,1,0,1,0,0,0,0,1,0,0,1,0,0
3355,Irma Valov,0,0,1,0,0,0,0,1,0,0,1,0,0
3356,Albert Ivanovych Valtin,1,0,1,0,0,0,0,0,1,0,1,0,2
3357,Rachael Vanderwal,0,0,0,1,0,0,0,1,0,1,0,0,0
3358,Stojna Vangelovska,0,1,0,0,0,0,0,1,0,1,0,0,0
3359,Stojna Vangelovska,0,0,1,0,0,0,0,1,0,1,0,0,2
3360,arko Varaji,1,0,1,0,0,0,0,0,1,0,1,0,2
3361,Birsel Vardarl Demirmen,0,0,0,1,0,0,0,1,0,1,0,0,0
3362,Birsel Vardarl Demirmen,0,0,0,0,1,0,0,1,0,1,0,0,0
3363,Anderson Frana Varejo,1,0,0,1,0,0,0,0,1,0,0,1,0
3364,Gregory Maxdier Vargas Diaz,1,0,0,1,0,0,0,1,0,0,1,0,0
3365,Jorge Vargas,1,0,1,0,0,0,0,1,0,0,1,0,0
3366,Jos Gregorio Vargas Diaz,1,0,0,0,1,0,0,1,0,0,0,1,0
3367,Oscar Varona Varona,1,0,1,0,0,0,0,1,0,0,1,0,1
3368,Oscar Varona Varona,1,0,0,1,0,0,0,1,0,0,1,0,0
3369,Raimo Veikko Vartia,1,0,0,1,0,0,0,1,0,0,1,0,0
3370,Eleni Vasileiou,0,0,0,1,0,0,0,1,0,1,0,0,0
3371,Radmila Krumova Vasileva (-Turner),0,0,1,0,0,0,0,1,0,1,0,0,0
3372,Panagiotis Vasilopoulos,1,0,1,0,0,0,0,0,1,0,1,0,0
3373,Carlos Vsquez Pancorvo,1,0,1,0,0,0,0,1,0,0,0,1,0
3374,Tsnka Vaysilova,0,0,1,0,0,0,0,1,0,1,0,0,0
3375,Renzo Vecchiato,1,0,1,0,0,0,0,0,1,0,0,1,2
3376,Renzo Vecchiato,1,0,0,1,0,0,0,0,1,0,0,1,0
3377,Ivana Veeov,0,0,1,0,0,0,0,1,0,0,1,0,0
3378,Ivana Veeov,0,0,0,1,0,0,0,1,0,0,1,0,0
3379,Luciano Vendemini,1,0,1,0,0,0,0,0,1,0,0,1,0
3380,Anastasiya Vladimirovna Veremeyenko,0,0,1,0,0,0,0,1,0,0,1,0,0
3381,Anastasiya Vladimirovna Veremeyenko,0,0,0,1,0,0,0,1,0,0,1,0,0
3382,Rosanna Vergnano,0,0,0,1,0,0,0,1,0,1,0,0,0
3383,Gyrgyi Horvath (Vertetics-),0,0,0,1,0,0,0,1,0,1,0,0,0
3384,Jana Vesel,0,1,0,0,0,0,0,1,0,0,1,0,0
3385,Jana Vesel,0,0,1,0,0,0,0,1,0,0,1,0,0
3386,Jana Vesel,0,0,0,1,0,0,0,1,0,0,1,0,0
3387,Gundars Vetra,1,0,1,0,0,0,0,1,0,0,1,0,0
3388,Gabriele Vianello,1,0,1,0,0,0,0,1,0,0,1,0,0
3389,Gabriele Vianello,1,0,0,1,0,0,0,1,0,0,1,0,0
3390,Gabriele Vianello,1,0,0,1,0,0,0,1,0,0,1,0,0
3391,Juan Vicns Sastre,1,0,1,0,0,0,0,1,0,0,1,0,0
3392,Juan Vicns Sastre,1,0,0,1,0,0,0,1,0,0,1,0,0
3393,Michael Vicens,1,1,0,0,0,0,0,1,0,0,1,0,0
3394,Astrida  Tumba Vicente,0,0,0,0,1,0,0,1,0,1,0,0,0
3395,Lisdeivis Vctores Pompa,0,0,1,0,0,0,0,1,0,0,1,0,0
3396,Lisdeivis Vctores Pompa,0,0,0,1,0,0,0,1,0,0,1,0,0
3397,ngelo Monteiro dos Santos Victoriano,1,0,1,0,0,0,0,1,0,0,0,1,0
3398,ngelo Monteiro dos Santos Victoriano,1,0,0,1,0,0,0,1,0,0,0,1,0
3399,ngelo Monteiro dos Santos Victoriano,1,0,0,0,1,0,0,1,0,0,0,1,0
3400,ngelo Monteiro dos Santos Victoriano,1,0,0,0,0,1,0,1,0,0,0,1,0
3401,Edmar Monteiro dos Santos Victoriano,1,1,0,0,0,0,0,1,0,0,1,0,0
3402,Edmar Monteiro dos Santos Victoriano,1,0,1,0,0,0,0,1,0,0,1,0,0
3403,Edmar Monteiro dos Santos Victoriano,1,0,0,1,0,0,0,1,0,0,1,0,0
3404,Justino Monteiro dos Santos Victoriano,1,0,1,0,0,0,0,1,0,0,0,1,0
3405,Nataliya Stanislavovna Vieru,0,0,1,0,0,0,0,1,0,0,1,0,0
3406,Olga Lidia Vigil Gmez,0,0,1,0,0,0,0,1,0,1,0,0,0
3407,Olga Lidia Vigil Gmez,0,0,1,0,0,0,0,1,0,1,0,0,0
3408,Eleonora Vild (-okovi),0,1,0,0,0,0,0,1,0,1,0,0,2
3409,Jordi Villacampa Amors,1,0,1,0,0,0,0,1,0,0,1,0,0
3410,Jordi Villacampa Amors,1,0,0,1,0,0,0,1,0,0,1,0,0
3411,Renato Villalta,1,0,1,0,0,0,0,0,1,0,0,1,2
3412,Renato Villalta,1,0,0,1,0,0,0,0,1,0,0,1,0
3413,Luis Emilio Villar,1,0,0,1,0,0,0,0,1,0,0,1,0
3414,Henri Villecourt,1,0,1,0,0,0,0,1,0,1,0,0,0
3415,Arnas Romas Visockas,1,0,0,1,0,0,0,1,0,0,0,1,1
3416,Eva Vtekov,0,0,1,0,0,0,0,1,0,0,1,0,0
3417,Eva Vtekov,0,0,0,1,0,0,0,1,0,0,1,0,0
3418,Eva Vtekov,0,0,0,1,0,0,0,1,0,0,1,0,0
3419,Paolo Vittori,1,0,1,0,0,0,0,1,0,0,1,0,0
3420,Paolo Vittori,1,0,0,1,0,0,0,1,0,0,1,0,0
3421,Paolo Vittori,1,0,0,1,0,0,0,1,0,0,1,0,0
3422,Stphanie Vivenot,0,0,0,1,0,0,0,1,0,0,1,0,0
3423,Vivian Cristina Lopes,0,0,0,1,0,0,0,1,0,1,0,0,0
3424,Andrew Mitchell Vlahov,1,1,0,0,0,0,0,1,0,0,0,1,0
3425,Andrew Mitchell Vlahov,1,0,1,0,0,0,0,1,0,0,0,1,0
3426,Andrew Mitchell Vlahov,1,0,0,1,0,0,0,1,0,0,0,1,0
3427,Andrew Mitchell Vlahov,1,0,0,0,1,0,0,1,0,0,0,1,0
3428,Kamila Vodikov,0,1,0,0,0,0,0,1,0,0,1,0,0
3429,Nataliya Aleksandrovna Vodopyanova,0,0,1,0,0,0,0,1,0,0,1,0,1
3430,Nataliya Aleksandrovna Vodopyanova,0,0,0,1,0,0,0,1,0,0,1,0,1
3431,Nataliya Aleksandrovna Vodopyanova,0,0,0,0,1,0,0,1,0,0,1,0,0
3432,"Oleksandr Anatoliyovych ""Sasha"" Volkov",1,0,1,0,0,0,0,0,1,0,0,1,3
3433,"Oleksandr Anatoliyovych ""Sasha"" Volkov",1,0,0,1,0,0,0,0,1,0,0,1,0
3434,Gennady Georgiyevich Volnov,1,1,0,0,0,0,0,1,0,0,1,0,2
3435,Gennady Georgiyevich Volnov,1,0,1,0,0,0,0,1,0,0,1,0,2
3436,Gennady Georgiyevich Volnov,1,0,0,1,0,0,0,1,0,0,1,0,1
3437,Gennady Georgiyevich Volnov,1,0,0,0,1,0,0,1,0,0,1,0,3
3438,Ivana Vorakov,0,0,1,0,0,0,0,1,0,1,0,0,0
3439,Yevgeny Sergeyevich Voronov,1,0,0,1,0,0,0,1,0,0,1,0,1
3440,Andrey Konstantinovich Vorontsevich,1,0,1,0,0,0,0,0,1,0,1,0,0
3441,Josip Vrankovi,1,0,0,1,0,0,0,1,0,0,1,0,0
3442,"Stojan ""Stojko"" Vrankovi",1,0,1,0,0,0,0,0,1,0,0,1,2
3443,"Stojan ""Stojko"" Vrankovi",1,0,0,1,0,0,0,0,1,0,0,1,2
3444,"Stojan ""Stojko"" Vrankovi",1,0,0,0,1,0,0,0,1,0,0,1,0
3445,Vlasta Vrbkov,0,0,1,0,0,0,0,1,0,0,1,0,0
3446,Marija Vrsaljko,0,0,1,0,0,0,0,1,0,0,1,0,0
3447,Nenad Vucinic,1,0,0,0,1,0,0,1,0,0,1,0,0
3448,Milo Vujani,1,0,1,0,0,0,0,1,0,0,1,0,0
3449,Branko Vukievi,1,0,1,0,0,0,0,0,1,0,1,0,1
3450,"Dwyane Tyrone Wade, Jr.",1,0,1,0,0,0,0,1,0,0,1,0,1
3451,"Dwyane Tyrone Wade, Jr.",1,0,0,1,0,0,0,1,0,0,1,0,3
3452,Jenaya Wade-Fray,0,0,1,0,0,0,0,1,0,1,0,0,0
3453,Guillermo Wagner,1,0,1,0,0,0,0,1,0,0,1,0,0
3454,Kaoru Wakabayashi,1,0,1,0,0,0,0,1,0,1,0,0,0
3455,Kaoru Wakabayashi,1,0,0,1,0,0,0,1,0,1,0,0,0
3456,Kimi Wakitashiro (-Kai),0,0,1,0,0,0,0,1,0,1,0,0,0
3457,Omar Alejandro Walcott Roberts,1,0,0,1,0,0,0,0,1,0,0,1,0
3458,Leanne Frances Walker,0,0,0,0,1,0,0,1,0,1,0,0,0
3459,Leanne Frances Walker,0,0,0,0,0,1,0,1,0,1,0,0,0
3460,Lisa Wallbutton,0,0,1,0,0,0,0,1,0,0,1,0,0
3461,"James Patrick ""Jim"" Walsh",1,0,0,1,0,0,0,1,0,0,1,0,3
3462,Peter Walsh,1,0,1,0,0,0,0,0,1,0,1,0,0
3463,Peter Walsh,1,0,0,1,0,0,0,0,1,0,1,0,0
3464,Dwight Walton,1,0,1,0,0,0,0,1,0,0,1,0,0
